,cost
5172,4.21760153125
5173,4.13413975952
5174,21.7390094757
5175,12.1742904358
5176,6.43490260011
5177,4.52084596852
5178,3.37463763681
5179,3.05748290425
5180,2.91559789231
5181,2.83213612059
5182,20.5482881991
5183,21.3745597392
5184,11.8098406993
5185,6.07045286357
5186,4.15917829104
5187,3.01018790027
5188,2.69581522677
5189,2.55393021483
5190,2.46768638405
5191,21.4747138652
5192,11.9099948254
5193,6.17060698965
5194,4.25655035805
5195,3.11034202634
5196,2.79318729378
5197,2.6540843409
5198,2.56784051012
5199,21.4747138652
5200,11.9099948254
5201,6.17060698965
5202,4.25655035805
5203,3.11034202634
5204,2.79318729378
5205,2.6540843409
5206,2.56784051012
5207,21.2076361957
5208,11.6429171558
5209,5.90352932012
5210,3.99225474758
5211,2.84326435682
5212,2.52889168331
5213,2.38700667138
5214,2.30076284059
5215,5.78855210518
5216,3.21884232958
5217,19.6023881195
5218,17.3711767553
5219,8.49919042081
5220,7.98729155423
5221,7.91774007779
5222,5.21914279196
5223,63.1722150198
5224,44.81062524
5225,27.7593852762
5226,15.8994675139
5227,8.78296044468
5228,6.40986406859
5229,4.98823189019
5230,4.57926920873
5231,4.39287125187
5232,4.28158888957
5233,14.9090544894
5234,9.26425666164
5235,7.38358473874
5236,6.44046671823
5237,27.5646411422
5238,15.7047233799
5239,8.58821631066
5240,6.21790199362
5241,4.79348775616
5242,4.3845250747
5243,4.19812711784
5244,4.08684475554
5245,2.96567495535
5246,2.55393021483
5247,28.8443883087
5248,16.9844705463
5249,9.86796347713
5250,7.4976491601
5251,6.07323492263
5252,5.66705430023
5253,5.47787428432
5254,5.36659192201
5255,27.4978717248
5256,15.6379539625
5257,8.52422895233
5258,6.15113257624
5259,4.72671833878
5260,4.32053771637
5261,4.13413975952
5262,4.02007533816
5263,2.22564724604
5264,28.1961685483
5265,16.3362507859
5266,9.21974371672
5267,6.84942939969
5268,5.42501516222
5269,5.01883453982
5270,4.82965452391
5271,4.7183721616
5272,27.7872058668
5273,15.9272881045
5274,8.81078103526
5275,6.44046671823
5276,5.01605248076
5277,4.6070897993
5278,4.42069184245
5279,4.30940948014
5280,24.2317343913
5281,14.0410520635
5282,7.92886831402
5283,5.88961902483
5284,4.66551303951
5285,4.32610183449
5286,4.17308858632
5287,4.07849857837
5288,177.203251671
5289,413.286001235
5290,177.203251671
5291,169.463563373
5292,6.36535112367
5293,7.59502122711
5294,6.42377436388
5295,11.7208148095
5296,41.0214608036
5297,30.8307784758
5298,24.7158126673
5299,22.6793454371
5300,21.4552394518
5301,21.1158282468
5302,20.9600329396
5303,20.8682249907
5304,24.1621829148
5305,13.971500587
5306,7.85653477852
5307,5.81728548934
5308,4.59596156307
5309,4.25376829899
5310,4.10075505083
5311,4.00894710193
5312,21.3829059163
5313,11.8181868765
5314,6.07879904075
5315,4.16752446821
5316,3.01853407744
5317,2.70416140394
5318,2.562276392
5319,2.47603256122
5320,21.3050082627
5321,11.7402892229
5322,6.00368344619
5323,4.0896268146
5324,2.94063642383
5325,2.62626375033
5326,2.48437873839
5327,2.40091696667
5328,22.1257156847
5329,12.5609966448
5330,6.82160880911
5331,4.90755217752
5332,3.76134384581
5333,3.44418911325
5334,3.30230410131
5335,22.4150498267
5336,12.8503307868
5337,7.1109429511
5338,5.19966837856
5339,4.05067798779
5340,3.73630531429
5341,3.59442030235
5342,21.9782665546
5343,12.4135475148
5344,6.67415967906
5345,4.76010304747
5346,3.61389471576
5347,3.2967399832
5348,3.15763703032
5349,22.0978950941
5350,12.5331760543
5351,6.79378821854
5352,4.882513646
5353,3.73352325523
5354,3.41915058173
5355,3.27726556979
5356,21.3995982707
5357,11.8348792308
5358,6.09549139509
5359,4.18421682255
5360,3.03522643179
5361,2.71807169923
5362,2.57896874635
5363,2.49272491556
5364,24.6351329546
5365,12.3940731014
5366,28.2406814932
5367,16.3807637309
5368,9.26425666164
5369,6.89394234461
5370,5.46952810714
5371,5.06334748474
5372,4.87694952788
5373,4.76288510653
5374,66.0683384987
5375,38.8264162072
5376,25.2054550614
5377,19.4382466351
5378,16.9037908337
5379,65.7233631756
5380,38.4842229431
5381,24.8632617973
5382,19.096053371
5383,16.5588155105
5384,21.75570183
5385,12.1909827902
5386,6.45159495446
5387,4.53753832286
5388,3.39132999115
5389,3.07417525859
5390,2.93229024666
5391,2.84882847493
5392,62.7604702793
5393,24.893864447
5394,17.3183176332
5395,11.6401350968
5396,9.21696165766
5397,8.2710615781
5398,60.8742342382
5399,37.3992199106
5400,21.3495212076
5401,16.002403699
5402,13.3260628857
5403,2.68746904959
5404,21.7584838891
5405,12.1937648492
5406,6.45437701352
5407,4.54310244098
5408,3.39411205021
5409,3.07973937671
5410,2.93785436477
5411,2.85439259305
5412,21.7640480072
5413,12.1993289674
5414,6.45994113163
5415,4.54588450004
5416,3.39967616833
5417,3.08252143577
5418,2.94341848289
5419,2.8571746521
5420,21.7584838891
5421,12.1937648492
5422,6.45437701352
5423,4.54310244098
5424,3.39411205021
5425,3.07973937671
5426,2.93785436477
5427,2.85161053399
5428,71.1261218653
5429,50.2912815833
5430,35.7522409486
5431,41.4610261347
5432,20.1309793404
5433,15.8660828052
5434,13.0144722712
5435,12.1436877862
5436,11.8543536442
5437,29.923827223
5438,20.0502996278
5439,16.7591237627
5440,15.1149268597
5441,59.1521396816
5442,40.2953433895
5443,26.1541372
5444,16.6812261091
5445,12.7529587198
5446,10.8528123835
5447,27.8038982212
5448,15.9439804588
5449,8.83025544866
5450,6.45715907257
5451,5.03552689416
5452,4.62656421271
5453,4.44016625585
5454,4.32610183449
5455,21.7779583025
5456,12.2132392626
5457,6.47385142692
5458,4.55979479532
5459,3.41358646361
5460,3.09643173105
5461,2.95454671912
5462,2.87108494739
5463,21.9504459641
5464,12.3857269242
5465,6.64633908849
5466,4.73506451595
5467,3.58607412518
5468,3.26891939262
5469,3.12981643974
5470,3.04357260896
5471,3.75021560958
5472,21.4274188612
5473,11.8626998214
5474,6.12609404472
5475,4.21203741313
5476,3.06304702236
5477,2.74867434886
5478,2.60678933692
5479,2.5233275652
5480,32.7225786349
5481,17.3238817514
5482,12.7752151923
5483,10.7888250252
5484,17.546446476
5485,9.65096287064
5486,4.91589835469
5487,3.33568881
5488,2.38700667138
5489,2.13940341526
5490,2.03090311201
5491,1.96691575369
5492,8.55483160197
5493,91.8524618441
5494,51.5765928679
5495,41.2384614101
5496,37.5522331588
5497,2.89890553797
5498,2.48159667933
5499,30.3216616682
5500,7.60614946334
5501,2.57618668729
5502,1.70540220228
5503,33.259516033
5504,23.0688337052
5505,16.9566499558
5506,14.9174006666
5507,13.6932946813
5508,13.3538834762
5509,13.2008702281
5510,13.1090622792
5511,23.0410131146
5512,13.4762940748
5513,7.7396882981
5514,5.82563166651
5515,4.6794233348
5516,4.36226860224
5517,4.2203835903
5518,4.13692181858
5519,24.991236514
5520,16.6339311051
5521,13.8435258704
5522,12.9588310901
5523,12.4580604597
5524,11.6262248015
5525,4.53197420475
5526,8.14586892051
5527,8.19594598354
5528,9.71216816991
5529,8.06797126689
5530,8.95266604719
5531,41.3525258314
5532,2.84326435682
5533,18.662052158
5534,16.1053398842
5535,16.1359425338
5536,10.8917612103
5537,9.16688459463
5538,7.95668890459
5539,14.7894259499
5540,9.98480995755
5541,8.3294848183
5542,7.23057149057
5543,6.30692788347
5544,23.1495134179
5545,13.584794378
5546,7.84540654229
5547,5.9313499107
5548,4.78514157899
5549,4.46798684642
5550,4.32888389355
5551,4.24264006276
5552,22.2008312792
5553,12.6361122394
5554,6.89672440367
5555,4.98544983113
5556,3.83645944036
5557,3.5193047078
5558,3.38020175492
5559,3.29395792414
5560,22.3566265865
5561,12.7919075466
5562,7.05251971089
5563,5.13846307929
5564,3.99225474758
5565,3.67510001502
5566,3.53321500309
5567,3.44975323136
5568,26.5519716453
5569,16.3612893174
5570,10.249105568
5571,8.20985627883
5572,6.98575029351
5573,6.64633908849
5574,6.49332584032
5575,6.40151789142
5576,22.3065495234
5577,12.7418304836
5578,7.00244264785
5579,5.08838601626
5580,3.94217768455
5581,3.62502295199
5582,3.48591999911
5583,3.39967616833
5584,22.4484345354
5585,12.8837154955
5586,7.14710971885
5587,5.23305308725
5588,4.08406269648
5589,3.76969002298
5590,3.62780501104
5591,3.54434323932
5592,23.3915525559
5593,13.826833516
5594,8.0874456803
5595,6.17617110776
5596,5.02718071699
5597,4.71280804349
5598,4.57092303155
5599,25.4113274317
5600,15.8466083918
5601,10.1072205561
5602,8.19316392448
5603,7.04695559277
5604,6.72980086021
5605,6.58791584828
5606,6.50445407655
5607,7.39749503402
5608,6.0815810998
5609,4.77679540181
5610,3.98947268853
5611,27.8734496976
5612,16.0135319353
5613,8.89702486604
5614,6.52392848995
5615,5.10229631155
5616,4.69333363009
5617,4.50693567323
5618,4.39287125187
5619,144.436160091
5620,88.5418115656
5621,69.9103620572
5622,60.5932462734
5623,3.34125292812
5624,4.76288510653
5625,5.64757988683
5626,58.6736255237
5627,12.714009893
5628,11.603968329
5629,13.5096787835
5630,8.88311457076
5631,7.82315006983
5632,7.54494416407
5633,8.01789420386
5634,27.553512906
5635,15.6935951436
5636,8.57708807443
5637,6.20677375739
5638,4.78235951993
5639,4.37617889753
5640,4.18699888161
5641,4.07571651931
5642,21.5526115188
5643,11.987892479
5644,6.25128670231
5645,4.33723007072
5646,3.18823967995
5647,2.87386700645
5648,2.73198199451
5649,2.64852022279
5650,11.9600718884
5651,9.40057755546
5652,7.69517535318
5653,6.89672440367
5654,20.0697740412
5655,12.4191116329
5656,7.82871418794
5657,30.6694190504
5658,12.1214313137
5659,9.52577021305
5660,5.63088753248
5661,4.23985800371
5662,3.77525414109
5663,30.4607646211
5664,11.9155589435
5665,9.17801283086
5666,5.42223310316
5667,4.03120357439
5668,3.56938177084
5669,30.4607646211
5670,11.9155589435
5671,9.03890987798
5672,5.42223310316
5673,4.03120357439
5674,3.56938177084
5675,35.4684709247
5676,14.1384241305
5677,10.8472482654
5678,6.95236558482
5679,5.07447572097
5680,4.54032038192
5681,63.1165738386
5682,98.9355842046
5683,99.0190459763
5684,3.87819032622
5685,25.7980336407
5686,15.6073513129
5687,9.49238550436
5688,7.45313621518
5689,6.23181228891
5690,5.88961902483
5691,5.73660577667
5692,5.64479782777
5693,6.01759374148
5694,5.30538662275
5695,2.40648108478
5696,24.7631076712
5697,14.5724253434
5698,8.45745953495
5699,6.41821024577
5700,5.1968863195
5701,4.85469305542
5702,4.70167980726
5703,4.60987185836
5704,9.01665340552
5705,4.15917829104
5706,7.27508443549
5707,7.27508443549
5708,7.1304173645
5709,14.8756697807
5710,22.3621907046
5711,12.7974716647
5712,7.058083829
5713,5.14680925647
5714,3.9978188657
5715,3.68066413314
5716,3.54156118026
5717,3.45531734948
5718,27.9179626425
5719,16.0580448802
5720,8.94153781096
5721,6.57122349393
5722,5.14680925647
5723,4.74062863406
5724,4.55144861815
5725,4.44016625585
5726,2.7458922898
5727,28.087668245
5728,155.261151884
5729,64.1737562805
5730,46.7052074581
5731,39.2186865343
5732,33.6044913561
5733,2.89612347891
5734,19.6302087101
5735,29.3368127619
5736,17.4768949995
5737,10.3603879303
5738,7.99007361328
5739,6.56565937582
5740,6.15947875341
5741,15.8160057422
5742,12.8864975546
5743,28.5940029935
5744,16.7340852312
5745,9.61757816195
5746,7.24448178586
5747,5.82284960745
5748,5.41388692599
5749,5.22748896914
5750,5.11620660683
5751,29.6122366086
5752,17.7523188462
5753,10.635811777
5754,8.26549745998
5755,6.84108322251
5756,6.43490260011
5757,6.2457225842
5758,7.98450949517
5759,6.09270933603
5760,4.40956360622
5761,80.6797126689
5762,30.6722011095
5763,22.0199974405
5764,15.7742748563
5765,9.73720670142
5766,6.91341675801
5767,10.6107732455
5768,0.684386528157
5769,26.2042142631
5770,17.2487661568
5771,14.2636167881
5772,12.7696510742
5773,30.3272257863
5774,16.4169304986
5775,9.46178285473
5776,5.98420903279
5777,4.24542212182
5778,13.7044229175
5779,12.4747528141
5780,11.2423006516
5781,8.78296044468
5782,30.3912131447
5783,16.4809178569
5784,9.52577021305
5785,6.04819639111
5786,4.30940948014
5787,30.360610495
5788,16.4503152073
5789,9.49516756342
5790,6.01759374148
5791,4.27880683051
5792,10.1266949695
5793,10.6691964857
5794,27.5924617328
5795,15.7325439704
5796,8.61603690123
5797,6.24294052514
5798,4.82130834673
5799,4.41234566527
5800,4.22594770842
5801,4.11466534612
5802,22.428960122
5803,12.8642410821
5804,7.12485324638
5805,5.21357867385
5806,4.06458828308
5807,3.74743355052
5808,3.60833059764
5809,3.52208676686
5810,22.428960122
5811,12.8642410821
5812,7.12485324638
5813,5.21357867385
5814,4.06458828308
5815,3.74743355052
5816,3.60833059764
5817,3.52208676686
5818,22.7989739766
5819,18.1112044646
5820,15.9968395809
5821,16.8314572982
5822,12.4497142825
5823,10.9891332773
5824,7.78976536114
5825,4.96597541773
5826,3.99225474758
5827,9.39501343735
5828,8.20151010166
5829,7.99285567234
5830,7.09981471487
5831,5.66149018211
5832,5.69209283175
5833,21.463585629
5834,11.8988665891
5835,6.16226081247
5836,4.24820418088
5837,3.09921379011
5838,2.78484111661
5839,2.64295610467
5840,2.55949433295
5841,21.6889324127
5842,12.1242133728
5843,6.38482553708
5844,4.47355096454
5845,3.32456057377
5846,3.01018790027
5847,2.86830288833
5848,2.78484111661
5849,28.6746827062
5850,16.8147649438
5851,9.69825787462
5852,7.32794355759
5853,5.90352932012
5854,5.49734869772
5855,5.31095074086
5856,27.9513473512
5857,16.0914295889
5858,8.97492251966
5859,6.60460820262
5860,5.18019396516
5861,4.7712312837
5862,4.58483332684
5863,4.47355096454
5864,27.5006537839
5865,17.3099714561
5866,11.1950056476
5867,9.15853841745
5868,7.93443243213
5869,7.59502122711
5870,7.43922591989
5871,7.34741797099
5872,18.6870906896
5873,24.8076206162
5874,5.0856039572
5875,1.44667070993
5876,20.7319040969
5877,11.167185057
5878,5.42779722128
5879,3.51652264874
5880,2.36753225797
5881,2.05315958447
5882,1.91127457254
5883,1.82503074175
5884,21.2465850225
5885,11.6818659827
5886,5.94247814693
5887,4.02842151533
5888,2.88221318362
5889,2.56505845106
5890,2.42595549818
5891,2.3397116674
5892,25.2610962426
5893,15.0704139147
5894,8.95544810625
5895,6.91898087613
5896,5.6948748908
5897,5.35546368578
5898,5.20245043762
5899,5.10786042966
5900,26.1207524913
5901,15.9300701635
5902,9.81510435504
5903,7.77863712491
5904,6.55453113959
5905,6.21511993457
5906,6.0621066864
5907,5.96751667844
5908,28.861080663
5909,17.0011629007
5910,9.88465583147
5911,7.51434151444
5912,6.08992727698
5913,5.68374665457
5914,5.49456663866
5915,5.38328427636
5916,21.3578673848
5917,11.793148345
5918,6.05376050923
5919,4.13970387763
5920,2.99349554592
5921,2.67634081336
5922,2.53445580143
5923,2.4509940297
5924,22.1730106887
5925,12.6082916488
5926,6.87168587215
5927,4.95762924055
5928,3.80863884979
5929,3.49426617628
5930,3.35238116435
5931,3.26891939262
5932,204.720597809
5933,124.958964629
5934,22.8073201538
5935,13.2426011139
5936,7.50321327821
5937,5.59193870567
5938,4.44294831491
5939,4.1285756414
5940,3.98669062947
5941,3.90044679868
5942,25.9955598337
5943,21.2354567863
5944,11.6707377464
5945,5.9313499107
5946,4.0172932791
5947,2.87108494739
5948,2.55393021483
5949,2.41482726195
5950,2.32858343117
5951,21.2354567863
5952,11.6707377464
5953,5.9313499107
5954,4.0172932791
5955,2.87108494739
5956,2.55393021483
5957,2.41482726195
5958,7.84540654229
5959,2.948982601
5960,24.9801082777
5961,5.25809161877
5962,1.62194043055
5963,13.7072049765
5964,49.0894320705
5965,27.6091540871
5966,15.7492363248
5967,8.63272925558
5968,6.26241493854
5969,4.83800070108
5970,4.43182007868
5971,4.24264006276
5972,4.13135770046
5973,28.9473244938
5974,17.0874067315
5975,9.97089966226
5976,7.59780328617
5977,6.17617110776
5978,5.7672084263
5979,5.58081046944
5980,5.46952810714
5981,10.3603879303
5982,28.7776188913
5983,16.917701129
5984,9.80119405975
5985,7.42809768366
5986,6.00646550525
5987,5.59750282379
5988,5.41110486693
5989,5.29704044557
5990,28.713631533
5991,16.8537137706
5992,9.73998876048
5993,7.36689238439
5994,5.94247814693
5995,5.53629752452
5996,5.34989956767
5997,23.0688337052
5998,13.5041146653
5999,7.76472682962
6000,5.85345225708
6001,4.70446186632
6002,4.39008919281
6003,4.24820418088
6004,21.6082527
6005,12.0435336601
6006,6.30414582441
6007,4.39008919281
6008,3.2438808611
6009,2.92672612854
6010,2.78762317566
6011,2.70137934488
6012,7.86488095569
6013,5.02996277605
6014,4.3845250747
6015,15.7714927972
6016,24.6462611908
6017,14.455578863
6018,8.34061305453
6019,6.30136376535
6020,5.08003983909
6021,4.73784657501
6022,4.58483332684
6023,4.49302537794
6024,24.7658897303
6025,14.5752074025
6026,8.46024159401
6027,6.42099230482
6028,5.19966837856
6029,4.85747511448
6030,4.70446186632
6031,4.61265391742
6032,16.773034058
6033,9.12237164971
6034,7.59223916805
6035,6.44603083634
6036,6.0621066864
6037,5.75608019007
6038,25.3890709592
6039,20.3145952382
6040,17.6187800115
6041,14.5000918079
6042,27.5340384926
6043,15.6741207302
6044,8.56039572008
6045,6.18729934399
6046,4.76288510653
6047,4.35670448412
6048,4.17030652727
6049,4.05624210591
6050,21.6388553496
6051,12.0741363098
6052,6.33474847404
6053,4.42069184245
6054,3.27448351074
6055,2.95732877818
6056,2.81544376624
6057,2.73198199451
6058,21.6138168181
6059,12.0490977782
6060,6.30970994252
6061,4.39565331093
6062,3.24944497922
6063,2.93229024666
6064,2.79318729378
6065,2.706943463
6066,21.5887782866
6067,12.0240592467
6068,6.284671411
6069,4.37339683847
6070,3.2244064477
6071,2.9100337742
6072,2.76814876226
6073,2.68190493148
6074,21.5887782866
6075,12.0240592467
6076,6.284671411
6077,4.37339683847
6078,3.2244064477
6079,2.9100337742
6080,2.76814876226
6081,2.68190493148
6082,21.8419456608
6083,12.277226621
6084,6.53783878524
6085,4.62378215365
6086,3.47757382194
6087,3.16041908938
6088,3.01853407744
6089,2.93507230571
6090,21.5915603456
6091,12.0268413058
6092,6.29023552912
6093,4.37617889753
6094,3.22718850676
6095,2.91281583325
6096,2.77093082132
6097,2.68746904959
6098,21.8948047829
6099,12.3300857431
6100,6.59069790734
6101,4.67664127574
6102,3.53043294403
6103,3.21327821147
6104,3.07417525859
6105,2.98793142781
6106,21.8252533065
6107,12.2605342666
6108,6.5211464309
6109,4.6070897993
6110,3.46088146759
6111,3.14372673503
6112,3.00462378215
6113,2.91837995137
6114,21.6193809362
6115,12.0546618964
6116,6.3180561197
6117,4.4039994881
6118,3.25500909733
6119,2.94063642383
6120,2.79875141189
6121,2.71528964017
6122,21.7946506568
6123,12.229931617
6124,6.49332584032
6125,4.57926920873
6126,3.43027881796
6127,3.11590614446
6128,2.97402113252
6129,2.89055936079
6130,22.4818192441
6131,12.9171002042
6132,7.17771236848
6133,5.26365573688
6134,4.11744740517
6135,3.80029267261
6136,3.66118971974
6137,3.57494588895
6138,27.74825704
6139,15.8883392777
6140,8.77183220845
6141,6.40151789142
6142,4.97710365396
6143,4.57092303155
6144,4.38174301564
6145,4.27046065334
6146,21.947663905
6147,12.3829448652
6148,6.64355702943
6149,4.73228245689
